STAZIONE;PARAMETRO;DATA;MEDIA GIORNALIERA;VALIDITA
AR-REPUBBLICA;PM10;20221213;13;1
AR-REPUBBLICA;PM10;20221214;21;1
AR-REPUBBLICA;PM10;20221215;22;1
AR-REPUBBLICA;PM10;20221216;21;1
AR-REPUBBLICA;PM10;20221217;37;1
AR-REPUBBLICA;PM10;20221218;32;1
AR-REPUBBLICA;PM10;20221219;49;1
AR-REPUBBLICA;PM10;20221220;48;1
AR-REPUBBLICA;PM10;20221221;52;1
AR-REPUBBLICA;PM10;20221222;48;1
AR-REPUBBLICA;PM10;20221223;47;1
AR-REPUBBLICA;PM10;20221224;58;1
AR-REPUBBLICA;PM10;20221225;46;1
AR-REPUBBLICA;PM10;20221226;36;1
AR-REPUBBLICA;PM10;20221227;34;1
AR-REPUBBLICA;PM10;20221228;33;1
AR-REPUBBLICA;PM10;20221229;25;1
AR-REPUBBLICA;PM10;20221230;28;1
AR-REPUBBLICA;PM10;20221231;55;1
