STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA;VALIDITA
FI-MOSSE;PM10;20230920;26;1
FI-MOSSE;PM10;20230921;29;1
FI-MOSSE;PM10;20230922;22;1
FI-MOSSE;PM10;20230923;18;1
FI-MOSSE;PM10;20230924;10;1
FI-MOSSE;PM10;20230925;14;1
FI-MOSSE;PM10;20230926;22;1
FI-MOSSE;PM10;20230927;36;1
FI-MOSSE;PM10;20230928;35;1
FI-MOSSE;PM10;20230929;34;1
FI-MOSSE;PM10;20230930;36;1
FI-MOSSE;PM10;20231001;25;1
FI-MOSSE;PM10;20231002;34;1
FI-MOSSE;PM10;20231003;36;1
FI-MOSSE;PM10;20231004;32;1
FI-MOSSE;PM10;20231005;35;1
FI-MOSSE;PM10;20231006;44;1
FI-MOSSE;PM10;20231007;36;1
FI-MOSSE;PM10;20231008;37;1
FI-MOSSE;PM10;20231009;34;1
FI-MOSSE;PM10;20231010;30;1
FI-MOSSE;PM10;20231011;29;1
FI-MOSSE;PM10;20231012;30;1
FI-MOSSE;PM10;20231013;29;1
FI-MOSSE;PM10;20231014;30;1
FI-MOSSE;PM10;20231015;26;1
FI-MOSSE;PM10;20231016;14;1
FI-MOSSE;PM10;20231017;14;1
FI-MOSSE;PM10;20231018;26;1
FI-MOSSE;PM10;20231019;29;1
FI-MOSSE;PM10;20231020;38;1
FI-MOSSE;PM10;20231021;20;1
FI-MOSSE;PM10;20231022;27;1
FI-MOSSE;PM10;20231023;42;1
FI-MOSSE;PM10;20231024;37;1
FI-MOSSE;PM10;20231025;27;1
FI-MOSSE;PM10;20231026;27;1
FI-MOSSE;PM10;20231027;40;1
FI-MOSSE;PM10;20231028;32;1
FI-MOSSE;PM10;20231029;23;1
FI-MOSSE;PM10;20231030;28;1
FI-MOSSE;PM10;20231031;30;1
FI-MOSSE;PM10;20231101;25;1
FI-MOSSE;PM10;20231102;15;1
FI-MOSSE;PM10;20231103;15;1
FI-MOSSE;PM10;20231104;10;1
FI-MOSSE;PM10;20231105;19;1
FI-MOSSE;PM10;20231106;28;1
FI-MOSSE;PM10;20231107;40;1
FI-MOSSE;PM10;20231108;37;1
FI-MOSSE;PM10;20231109;29;1
FI-MOSSE;PM10;20231110;11;1
FI-MOSSE;PM10;20231111;33;1
FI-MOSSE;PM10;20231112;24;1
FI-MOSSE;PM10;20231113;35;1
FI-MOSSE;PM10;20231114;41;1
FI-MOSSE;PM10;20231115;50;1
FI-MOSSE;PM10;20231116;28;1
FI-MOSSE;PM10;20231117;46;1
FI-MOSSE;PM10;20231118;33;1
FI-MOSSE;PM10;20231119;50;1
FI-MOSSE;PM10;20231120;66;1
FI-MOSSE;PM10;20231121;32;1
FI-MOSSE;PM10;20231122;11;1
FI-MOSSE;PM10;20231123;11;1
FI-MOSSE;PM10;20231124;34;1
FI-MOSSE;PM10;20231125;27;1
FI-MOSSE;PM10;20231126;30;1
FI-MOSSE;PM10;20231127;63;1
FI-MOSSE;PM10;20231128;50;1
FI-MOSSE;PM10;20231129;46;1
FI-MOSSE;PM10;20231130;33;1
FI-MOSSE;PM10;20231201;66;1
FI-MOSSE;PM10;20231202;38;1
FI-MOSSE;PM10;20231203;20;1
FI-MOSSE;PM10;20231204;39;1
FI-MOSSE;PM10;20231205;30;1
FI-MOSSE;PM10;20231206;48;1
FI-MOSSE;PM10;20231207;35;1
FI-MOSSE;PM10;20231208;45;1
FI-MOSSE;PM10;20231209;37;1
FI-MOSSE;PM10;20231210;23;1
FI-MOSSE;PM10;20231211;25;1
FI-MOSSE;PM10;20231212;20;1
FI-MOSSE;PM10;20231213;18;1
FI-MOSSE;PM10;20231214;25;1
FI-MOSSE;PM10;20231215;30;1
FI-MOSSE;PM10;20231216;18;1
FI-MOSSE;PM10;20231217;22;1
FI-MOSSE;PM10;20231218;57;1
FI-MOSSE;PM10;20231219;65;1
FI-MOSSE;PM10;20231220;63;1
FI-MOSSE;PM10;20231221;83;1
FI-MOSSE;PM10;20231222;67;1
FI-MOSSE;PM10;20231223;43;1
FI-MOSSE;PM10;20231224;51;1
FI-MOSSE;PM10;20231225;35;1
FI-MOSSE;PM10;20231226;28;1
FI-MOSSE;PM10;20231227;58;1
FI-MOSSE;PM10;20231228;61;1
FI-MOSSE;PM10;20231229;36;1
FI-MOSSE;PM10;20231230;31;1
FI-MOSSE;PM10;20231231;34;1
