STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA;VALIDITA
LU-MICHELETTO;PM10;20221014;30;1
LU-MICHELETTO;PM10;20221015;30;1
LU-MICHELETTO;PM10;20221016;29;1
LU-MICHELETTO;PM10;20221017;28;1
LU-MICHELETTO;PM10;20221018;26;1
LU-MICHELETTO;PM10;20221019;28;1
LU-MICHELETTO;PM10;20221020;31;1
LU-MICHELETTO;PM10;20221021;42;1
LU-MICHELETTO;PM10;20221022;36;1
LU-MICHELETTO;PM10;20221023;38;1
LU-MICHELETTO;PM10;20221024;36;1
LU-MICHELETTO;PM10;20221025;48;1
LU-MICHELETTO;PM10;20221026;58;1
LU-MICHELETTO;PM10;20221027;56;1
LU-MICHELETTO;PM10;20221028;48;1
LU-MICHELETTO;PM10;20221029;48;1
LU-MICHELETTO;PM10;20221030;42;1
LU-MICHELETTO;PM10;20221031;47;1
LU-MICHELETTO;PM10;20221101;42;1
LU-MICHELETTO;PM10;20221102;34;1
LU-MICHELETTO;PM10;20221103;20;1
LU-MICHELETTO;PM10;20221104;15;1
LU-MICHELETTO;PM10;20221105;12;1
LU-MICHELETTO;PM10;20221106;17;1
LU-MICHELETTO;PM10;20221107;32;1
LU-MICHELETTO;PM10;20221108;41;1
LU-MICHELETTO;PM10;20221109;32;1
LU-MICHELETTO;PM10;20221110;27;1
LU-MICHELETTO;PM10;20221111;27;1
LU-MICHELETTO;PM10;20221112;38;1
LU-MICHELETTO;PM10;20221113;22;1
LU-MICHELETTO;PM10;20221114;27;1
LU-MICHELETTO;PM10;20221115;28;1
LU-MICHELETTO;PM10;20221116;20;1
LU-MICHELETTO;PM10;20221117;26;1
LU-MICHELETTO;PM10;20221118;20;1
LU-MICHELETTO;PM10;20221119;28;1
LU-MICHELETTO;PM10;20221120;28;1
LU-MICHELETTO;PM10;20221121;29;1
LU-MICHELETTO;PM10;20221122;12;1
LU-MICHELETTO;PM10;20221123;32;1
LU-MICHELETTO;PM10;20221124;41;1
LU-MICHELETTO;PM10;20221125;34;1
LU-MICHELETTO;PM10;20221126;21;1
LU-MICHELETTO;PM10;20221127;36;1
LU-MICHELETTO;PM10;20221128;48;1
LU-MICHELETTO;PM10;20221129;30;1
LU-MICHELETTO;PM10;20221130;36;1
LU-MICHELETTO;PM10;20221201;44;1
LU-MICHELETTO;PM10;20221202;51;1
LU-MICHELETTO;PM10;20221203;28;1
LU-MICHELETTO;PM10;20221204;34;1
LU-MICHELETTO;PM10;20221205;22;1
LU-MICHELETTO;PM10;20221206;37;1
LU-MICHELETTO;PM10;20221207;38;1
LU-MICHELETTO;PM10;20221208;32;1
LU-MICHELETTO;PM10;20221209;26;1
LU-MICHELETTO;PM10;20221210;32;1
LU-MICHELETTO;PM10;20221211;25;1
LU-MICHELETTO;PM10;20221212;34;1
LU-MICHELETTO;PM10;20221213;28;1
LU-MICHELETTO;PM10;20221214;30;1
LU-MICHELETTO;PM10;20221215;25;1
LU-MICHELETTO;PM10;20221216;27;1
LU-MICHELETTO;PM10;20221217;39;1
LU-MICHELETTO;PM10;20221218;42;1
LU-MICHELETTO;PM10;20221219;51;1
LU-MICHELETTO;PM10;20221220;53;1
